StedID,Stedtekst,long,lat
51000147,LANGAGERGÅRD AMT ST,11.769483185235703,55.60670887267881
46000559,96-soe-058 Strandsø ved Bågø Nor,9.810933693352638,55.323836038022385
42000152,RIBNATUR-131,8.691458394553578,54.95908490769765
9000959,16-soe-0028 - vandkemi,8.995630469701892,57.06173486390522
42000169,RIBNATUR-148,8.730359485382197,54.9218382931483
47000139,SØ VED SVENDBORG M AMT ST,10.642437455391038,55.05752944244702
18000306,NATUR SØ 55C30,9.51968803391102,56.592524842301934
2000739,9-soe-0020 - vandkemi,11.003794836473968,57.22607517766827
42001004,89-soe-010,8.859367742842677,55.02697302951993
58000193,131-soe-005,12.127121294699304,55.466052515601646
38000137,RIBNATUR-55,8.701156130105367,55.32446322379052
41000048,RAVNSMOSE AMT ST,9.550714513325836,54.92373858229299
54000053,NATUR SØ 162-001,11.177121757870442,55.17496977319475
24000716,Tøstrupvej,10.597667214344035,56.409846773629205
37000205,RIBNATUR-335,9.645605452149931,55.303317586460295
38000136,RIBNATUR-54,8.694416424649441,55.321678870469526
35000222,RIBNATUR-227,8.784619852261688,55.48167549438711
11000095,5561460 - vandkemi,8.48189820417157,56.89381012123933
43000385,"96-soe-051 Strandsø v Mosegård,Fønsskov",9.750363997882795,55.44625457635359
42000234,RIBNATUR-161,8.960776081025692,54.96948990179621
60000174,NATUR SØ 169-025,11.72108004275965,55.194917724132054
27000952,52-soe-004,10.199878583569326,55.855371806722594
65000250,152-soe-046,11.563717388336505,54.654054402627686
60000155,NATUR SØ 168-014,12.121753281471422,55.072459745025405
21006167,48-soe-005,9.693515021672429,56.03994258014549
62000083,NATUR SØ 179-009,11.068357740390177,54.8144503935055
43000355,92-soe-028,10.280274497230504,55.605959522300175
14000328,20-soe-0017 - vandkemi,9.904436318645036,56.88501696042079
15000909,14-soe-0004 - vandkemi,10.188627708003528,56.68318802387275
40000444,78-soe-030,8.532643273946706,55.18405649073117
15000991,18-soe-013 - vandkemi,10.182697243630503,56.846413654464705
1000429,2-soe-0008 - vandkemi,10.443843859769895,57.67729287596536
55000442,138-soe-034,11.27093023305312,55.54882866527873
23000204,SØ 249191 I BEGTRUP_VIG_H47,10.495063940057358,56.14560720179727
18000299,NATUR SØ 36D30,9.560981031487993,56.54939164573949
29000501,67-soe-006,9.72037222031816,55.70865904465824
7000309,15-soe-032 - vandkemi,9.815959153260131,57.071502713832295
12000492,177-soe-006 (177-soe-0006) - vandkemi,8.60290911130251,56.794739643704595
55000336,Natur sø Opt-9,11.51022857803826,55.58044556842952
12000470,29-soe-001 - vandkemi,8.865861735494446,56.88376214205891
54000403,51-soe-008,10.628929825537394,55.88086828462364
63000212,Sø ved Musse mose st kon-5,11.65227467582034,54.7153109865933
37000107,VANDHUL SØNDERSKOV  AMT ST,9.415920525264236,55.26666388946211
39000042,RIBNATUR-70,8.917664532668233,55.182084502129534
52000866,Ø6-120-OP36,11.933754563856272,55.72384325820172
15000173,4139770 - vandkemi,10.161145849825626,56.86204220060564
43000050,NATUR SØ 92-3,10.105443545491095,55.57342279399217
43000339,92-soe-019,10.303715860070067,55.60006912055439
42000208,RIBNATUR-355,9.39954925650786,54.961462003891235
37000105,VH MOLTRUP/VESTERSKOV AMT ST,9.473388968675138,55.28745515569166
60000583,Natur sø Opt-37,12.270143628258609,55.03907886859633
15000175,4157495 - vandkemi,10.190774864012896,56.93912803023768
39000051,RIBNATUR-216,8.699349470476696,55.19032353505897
23000225,SØ 244450 I RANDERS_FJORD_H14,10.384508821676109,56.54030547953347
65000222,Natur sø Opt-43,11.561982519674082,54.66097739290786
31000409,RIBNATUR-110,9.112773924156487,55.66046432075904
53000655,130-soe-008,12.203875690713856,55.506430163556
60000178,NATUR SØ 171-001,12.525338060659642,54.99644621190328
1000190,2808681 - vandkemi,10.28227375431427,57.61843945204298
2000851,3-soe-034 - vandkemi,10.414330585938478,57.49025084028616
31000422,RIBNATUR-268,8.543739577262883,55.64109498049159
40000436,78-soe-026,8.520117224046148,55.183522590450266
25003248,61-soe-011,8.944739450193753,55.99415111162619
23001013,47-soe-004,10.493503435918388,56.1447993721163
37000189,RIBNATUR-317,9.67436009438311,55.208033680353566
6000406,12-soe-001 - vandkemi,9.763641385980485,57.24079581699113
15000137,2070 - vandkemi,9.797404945235243,56.68234471049278
31000428,RIBNATUR-275,8.456884280309515,55.61352379972919
60000789,183-soe-002,12.445587821202995,55.34018013002532
3000130,2303 - vandkemi,10.161846845147211,57.41564163673315
44000519,91-soe-012 Strandsø,10.632610026604532,55.57532642780549
40000052,NATUR SØ 10 MC-RIBE,8.543506870549159,55.08269597902785
31000408,RIBNATUR-109,9.01821787686209,55.7340242477968
44000100,NATUR SØ 93-6,10.741616084640128,55.48238195175221
63000043,NATUR SØ 173-027,11.898567172966304,54.62370789455207
29000491,67-soe-001,9.811844266505547,55.67915444944225
1000178,3874263 - vandkemi,9.045583270698852,57.149143505686695
64000073,NATUR SØ 177-008,11.5452993205728,54.76532322264616
41000161,Als 2,9.910919086879522,55.013328644618426
35000218,RIBNATUR-223,8.680762056192927,55.49494536166313
42000235,RIBNATUR-170,8.965132133210384,55.0080430507
31000405,RIBNATUR-97,8.323121604689174,55.59450969597662
23000219,SØ 257916 I MOLS_BJERGE_H186,10.559641643361,56.20554498403224
42000210,RIBNATUR-357,9.393390127948267,54.959280377702754
44000501,91-soe-006 Strandsø,10.59465318257062,55.61138688099397
46000115,NATUR SØ 108-1,10.012236369014609,55.14276455237364
63000047,NATUR SØ 173-031,11.929277862862982,54.62112517708415
57000933,Natur sø Opt-38,11.823064788412292,55.31904970473986
44000529,93-soe-002 Sø på Romsø,10.790401747250868,55.51610828993509
32000148,RIBNATUR-248,9.469069589488743,55.74109133514808
65000034,NATUR SØ 173-013,11.644184206608692,54.89705727102634
35000219,RIBNATUR-224,8.726749914401442,55.48936863601975
